run_id,model,problem_id,original_problem_id,sample,label,raw_label,final_label,extraction_mode,code_ran,schema_ok,objective_match,has_build_model,failed_checks,failed_requirement_checks,formulation_violations,flagged_formulation_violations,audit_error,prompt_hash,response_time_sec,prompt_eval_count,eval_count,output_truncated,silent_bug_type,silent_bug_requirements,silent_bug_source,report_categories,total_requirement_count,layer1_requirement_count,canonical_layer1_requirement_count,layer2_active_probe_count,total_diagnostic_requirement_count,failed_requirement_check_count,formulation_violation_count,total_violation_count,error_type,error_detail
p33__gpt-5-nano__s3,gpt-5-nano,33,33,3,silent_bug,contract_failure,silent_bug,recovered_prose_slice,True,True,True,True,"p33.R_year1_budget.C1,p33.R_year2_budget.C1,p33.R_year3_budget.C1,p33.R_final_balance.C1","p33.R_year1_budget.C1,p33.R_year2_budget.C1,p33.R_year3_budget.C1,p33.R_final_balance.C1","R_year1_budget,R_year2_budget,R_year3_budget,R_final_balance",,,ea393c4deb4322533c78397f420a9381f7e5a1d12798be65059308d715c806f6,90.884,1612,15795,False,structural_constraint_error,"R_year1_budget,R_year2_budget,R_year3_budget,R_final_balance",solution_and_formulation,constraint_misspecification,9,8,8,9,17,4,4,8,,
p33__gpt-5-nano__s4,gpt-5-nano,33,33,4,loud_bug,contract_failure,loud_bug,recovered_prose_slice,True,True,False,True,"p33.R_year1_budget.C1,p33.R_year2_budget.C1,p33.R_year3_budget.C1,p33.R_final_balance.C1,p33.obj.C2","p33.R_year1_budget.C1,p33.R_year2_budget.C1,p33.R_year3_budget.C1,p33.R_final_balance.C1",,,,ea393c4deb4322533c78397f420a9381f7e5a1d12798be65059308d715c806f6,70.495,1612,11565,False,,,none,,9,8,8,9,17,4,0,4,,
p33__gpt-5-nano__s5,gpt-5-nano,33,33,5,contract_failure,contract_failure,contract_failure,recovered_prose_slice,False,False,False,True,,,,,,ea393c4deb4322533c78397f420a9381f7e5a1d12798be65059308d715c806f6,130.655,1612,16000,True,,,none,,,,,,,0,0,0,contract_failure,missing required function solve(data)
p33__gpt-5-nano__s6,gpt-5-nano,33,33,6,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,ea393c4deb4322533c78397f420a9381f7e5a1d12798be65059308d715c806f6,68.296,1612,9227,False,,,none,,9,8,8,9,17,0,0,0,,
p33__gpt-5-nano__s7,gpt-5-nano,33,33,7,contract_failure,contract_failure,contract_failure,no_code_found,False,False,False,False,,,,,,ea393c4deb4322533c78397f420a9381f7e5a1d12798be65059308d715c806f6,115.891,1612,16000,True,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p33__gpt-5-nano__s8,gpt-5-nano,33,33,8,silent_bug,contract_failure,silent_bug,recovered_prose_slice,True,True,True,True,"p33.R_year1_budget.C1,p33.R_year2_budget.C1,p33.R_year3_budget.C1","p33.R_year1_budget.C1,p33.R_year2_budget.C1,p33.R_year3_budget.C1","R_year1_budget,R_year2_budget,R_year3_budget",,,ea393c4deb4322533c78397f420a9381f7e5a1d12798be65059308d715c806f6,79.699,1612,10089,False,structural_constraint_error,"R_year1_budget,R_year2_budget,R_year3_budget",solution_and_formulation,constraint_misspecification,9,8,8,9,17,3,3,6,,
p33__gpt-5-nano__s9,gpt-5-nano,33,33,9,silent_bug,contract_failure,silent_bug,recovered_prose_slice,True,True,True,True,"p33.R_year1_budget.C1,p33.R_year2_budget.C1,p33.R_year3_budget.C1","p33.R_year1_budget.C1,p33.R_year2_budget.C1,p33.R_year3_budget.C1","R_year1_budget,R_year2_budget,R_year3_budget",,,ea393c4deb4322533c78397f420a9381f7e5a1d12798be65059308d715c806f6,98.798,1612,13492,False,structural_constraint_error,"R_year1_budget,R_year2_budget,R_year3_budget",solution_and_formulation,constraint_misspecification,9,8,8,9,17,3,3,6,,
p34__gpt-5-nano__s0,gpt-5-nano,34,34,0,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,b6609641d8d903b4caf2b18925bdb5919e180535f141cae0386381b7d2cddb54,61.116,1128,7367,False,,,none,,6,5,5,6,11,0,0,0,,
p34__gpt-5-nano__s1,gpt-5-nano,34,34,1,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,b6609641d8d903b4caf2b18925bdb5919e180535f141cae0386381b7d2cddb54,86.661,1128,8735,False,,,none,,6,5,5,6,11,0,0,0,,
p34__gpt-5-nano__s2,gpt-5-nano,34,34,2,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,b6609641d8d903b4caf2b18925bdb5919e180535f141cae0386381b7d2cddb54,32.999,1128,3999,False,,,none,,6,5,5,6,11,0,0,0,,
p34__gpt-5-nano__s3,gpt-5-nano,34,34,3,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,b6609641d8d903b4caf2b18925bdb5919e180535f141cae0386381b7d2cddb54,45.761,1128,5546,False,,,none,,6,5,5,6,11,0,0,0,,
p34__gpt-5-nano__s4,gpt-5-nano,34,34,4,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,b6609641d8d903b4caf2b18925bdb5919e180535f141cae0386381b7d2cddb54,49.639,1128,6175,False,,,none,,6,5,5,6,11,0,0,0,,
p34__gpt-5-nano__s5,gpt-5-nano,34,34,5,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,b6609641d8d903b4caf2b18925bdb5919e180535f141cae0386381b7d2cddb54,33.393,1128,4736,False,,,none,,6,5,5,6,11,0,0,0,,
p34__gpt-5-nano__s6,gpt-5-nano,34,34,6,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,b6609641d8d903b4caf2b18925bdb5919e180535f141cae0386381b7d2cddb54,53.651,1128,7485,False,,,none,,6,5,5,6,11,0,0,0,,
p34__gpt-5-nano__s7,gpt-5-nano,34,34,7,code_failure,code_failure,code_failure,recovered_prose_slice,False,False,False,False,,,,,,b6609641d8d903b4caf2b18925bdb5919e180535f141cae0386381b7d2cddb54,50.605,1128,6362,False,,,none,,,,,,,0,0,0,runtime_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p34__gpt-5-nano__s7\execute_generated.py"", line 48, in <module>
    result = module.solve(data)
             ^^^^^^^^^^^^^^^^^^
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p34__gpt-5-nano__s7\generated_model.py"", line 63, in solve
    GRB.POSSIBLE_SOLUTION: ""POSSIBLE_SOLUTION"",
    ^^^^^^^^^^^^^^^^^^^^^
AttributeError: type object 'GRB' has no attribute 'POSSIBLE_SOLUTION'"
p34__gpt-5-nano__s8,gpt-5-nano,34,34,8,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,b6609641d8d903b4caf2b18925bdb5919e180535f141cae0386381b7d2cddb54,57.009,1128,7505,False,,,none,,6,5,5,6,11,0,0,0,,
p34__gpt-5-nano__s9,gpt-5-nano,34,34,9,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,b6609641d8d903b4caf2b18925bdb5919e180535f141cae0386381b7d2cddb54,38.03,1128,4421,False,,,none,,6,5,5,6,11,0,0,0,,
p35__gpt-5-nano__s0,gpt-5-nano,35,35,0,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,3c61bd4942e6e32ccee80bee1c35a64d1e4f7b75856a34e7edf9a01c15646a8d,74.456,1730,8416,False,,,none,,13,12,12,13,25,0,0,0,,
p35__gpt-5-nano__s1,gpt-5-nano,35,35,1,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,3c61bd4942e6e32ccee80bee1c35a64d1e4f7b75856a34e7edf9a01c15646a8d,51.82,1730,5507,False,,,none,,13,12,12,13,25,0,0,0,,
p35__gpt-5-nano__s2,gpt-5-nano,35,35,2,code_failure,code_failure,code_failure,recovered_prose_slice,False,False,False,False,,,,,,3c61bd4942e6e32ccee80bee1c35a64d1e4f7b75856a34e7edf9a01c15646a8d,63.481,1730,6131,False,,,none,,,,,,,0,0,0,runtime_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p35__gpt-5-nano__s2\execute_generated.py"", line 48, in <module>
    result = module.solve(data)
             ^^^^^^^^^^^^^^^^^^
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p35__gpt-5-nano__s2\generated_model.py"", line 108, in solve
    objective_val = model.ObjVal
                    ^^^^^^^^^^^^
  File ""src/gurobipy/_model.pyx"", line 399, in gurobipy._model.Model.__getattr__
  File ""src/gurobipy/_model.pyx"", line 2226, in gurobipy._model.Model.getAttr
  File ""src/gurobipy/_attrutil.pyx"", line 119, in gurobipy._attrutil._getattr
AttributeError: Unable to retrieve attribute 'ObjVal'. Did you mean: 'ObjNVal'?"
p35__gpt-5-nano__s3,gpt-5-nano,35,35,3,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,3c61bd4942e6e32ccee80bee1c35a64d1e4f7b75856a34e7edf9a01c15646a8d,67.442,1730,5912,False,,,none,,13,12,12,13,25,0,0,0,,
p35__gpt-5-nano__s4,gpt-5-nano,35,35,4,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,3c61bd4942e6e32ccee80bee1c35a64d1e4f7b75856a34e7edf9a01c15646a8d,125.135,1730,13436,False,,,none,,13,12,12,13,25,0,0,0,,
p35__gpt-5-nano__s5,gpt-5-nano,35,35,5,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,3c61bd4942e6e32ccee80bee1c35a64d1e4f7b75856a34e7edf9a01c15646a8d,67.44,1730,6762,False,,,none,,13,12,12,13,25,0,0,0,,
p35__gpt-5-nano__s6,gpt-5-nano,35,35,6,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,3c61bd4942e6e32ccee80bee1c35a64d1e4f7b75856a34e7edf9a01c15646a8d,64.427,1730,6127,False,,,none,,13,12,12,13,25,0,0,0,,
p35__gpt-5-nano__s7,gpt-5-nano,35,35,7,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,3c61bd4942e6e32ccee80bee1c35a64d1e4f7b75856a34e7edf9a01c15646a8d,55.892,1730,5645,False,,,none,,13,12,12,13,25,0,0,0,,
p35__gpt-5-nano__s8,gpt-5-nano,35,35,8,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,3c61bd4942e6e32ccee80bee1c35a64d1e4f7b75856a34e7edf9a01c15646a8d,69.581,1730,6880,False,,,none,,13,12,12,13,25,0,0,0,,
p35__gpt-5-nano__s9,gpt-5-nano,35,35,9,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,3c61bd4942e6e32ccee80bee1c35a64d1e4f7b75856a34e7edf9a01c15646a8d,39.502,1730,4404,False,,,none,,13,12,12,13,25,0,0,0,,
p36__gpt-5-nano__s0,gpt-5-nano,36,36,0,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,1741849203fbf3e6069f8706cfcba89240297e96c2b5094448785840a75bbe51,64.973,2016,9804,False,,,none,,23,22,22,23,45,0,0,0,,
p36__gpt-5-nano__s1,gpt-5-nano,36,36,1,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,1741849203fbf3e6069f8706cfcba89240297e96c2b5094448785840a75bbe51,71.143,2016,10737,False,,,none,,23,22,22,23,45,0,0,0,,
p36__gpt-5-nano__s2,gpt-5-nano,36,36,2,silent_bug,contract_failure,silent_bug,recovered_prose_slice,True,True,True,True,,,"R_link_lower_len_2,R_link_lower_len_3",,,1741849203fbf3e6069f8706cfcba89240297e96c2b5094448785840a75bbe51,56.986,2016,9216,False,linking_or_logic_error,"fviol:R_link_lower_len_2,R_link_lower_len_3",formulation_only,linking_or_logic_error,23,22,22,23,45,0,2,2,,
p36__gpt-5-nano__s3,gpt-5-nano,36,36,3,code_failure,code_failure,code_failure,recovered_prose_slice,False,False,False,False,,,,,,1741849203fbf3e6069f8706cfcba89240297e96c2b5094448785840a75bbe51,60.799,2016,9233,False,,,none,,,,,,,0,0,0,runtime_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p36__gpt-5-nano__s3\execute_generated.py"", line 48, in <module>
    result = module.solve(data)
             ^^^^^^^^^^^^^^^^^^
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p36__gpt-5-nano__s3\generated_model.py"", line 92, in solve
    model, variables = build_model(data)
                       ^^^^^^^^^^^^^^^^^
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p36__gpt-5-nano__s3\generated_model.py"", line 63, in build_model
    for (a, b) in mutually_exclusive:
        ^^^^^^
TypeError: cannot unpack non-iterable int object"
p36__gpt-5-nano__s4,gpt-5-nano,36,36,4,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,1741849203fbf3e6069f8706cfcba89240297e96c2b5094448785840a75bbe51,66.807,2016,9613,False,,,none,,23,22,22,23,45,0,0,0,,
p36__gpt-5-nano__s5,gpt-5-nano,36,36,5,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,1741849203fbf3e6069f8706cfcba89240297e96c2b5094448785840a75bbe51,69.613,2016,9683,False,,,none,,23,22,22,23,45,0,0,0,,
p36__gpt-5-nano__s6,gpt-5-nano,36,36,6,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,1741849203fbf3e6069f8706cfcba89240297e96c2b5094448785840a75bbe51,69.467,2016,9805,False,,,none,,23,22,22,23,45,0,0,0,,
p36__gpt-5-nano__s7,gpt-5-nano,36,36,7,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,1741849203fbf3e6069f8706cfcba89240297e96c2b5094448785840a75bbe51,85.023,2016,11499,False,,,none,,23,22,22,23,45,0,0,0,,
p36__gpt-5-nano__s8,gpt-5-nano,36,36,8,schema_failure,schema_failure,schema_failure,recovered_prose_slice,True,False,False,True,,,,,,1741849203fbf3e6069f8706cfcba89240297e96c2b5094448785840a75bbe51,91.303,2016,12889,False,,,none,,,,,,,0,0,0,schema_failure,missing top-level key: status; missing required experiment key: status
p36__gpt-5-nano__s9,gpt-5-nano,36,36,9,code_failure,code_failure,code_failure,recovered_prose_slice,False,False,False,False,,,,,,1741849203fbf3e6069f8706cfcba89240297e96c2b5094448785840a75bbe51,71.111,2016,9395,False,,,none,,,,,,,0,0,0,runtime_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p36__gpt-5-nano__s9\execute_generated.py"", line 48, in <module>
    result = module.solve(data)
             ^^^^^^^^^^^^^^^^^^
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p36__gpt-5-nano__s9\generated_model.py"", line 73, in solve
    model, variables = build_model(data)
                       ^^^^^^^^^^^^^^^^^
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p36__gpt-5-nano__s9\generated_model.py"", line 22, in build_model
    x_vars[key] = model.addVar(vtype=gp.GRB.INT, lb=0, name=key)
                                     ^^^^^^^^^^
AttributeError: type object 'GRB' has no attribute 'INT'"
p37__gpt-5-nano__s0,gpt-5-nano,37,37,0,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,7074a3c288e27997c8ca33783d68aac2ca27e5304017768b74f0b427349653bc,78.364,1483,8369,False,,,none,,16,15,15,16,31,0,0,0,,
p37__gpt-5-nano__s1,gpt-5-nano,37,37,1,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,7074a3c288e27997c8ca33783d68aac2ca27e5304017768b74f0b427349653bc,103.936,1483,12356,False,,,none,,16,15,15,16,31,0,0,0,,
p37__gpt-5-nano__s2,gpt-5-nano,37,37,2,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,7074a3c288e27997c8ca33783d68aac2ca27e5304017768b74f0b427349653bc,68.513,1483,7524,False,,,none,,16,15,15,16,31,0,0,0,,
p37__gpt-5-nano__s3,gpt-5-nano,37,37,3,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,7074a3c288e27997c8ca33783d68aac2ca27e5304017768b74f0b427349653bc,72.005,1483,8570,False,,,none,,16,15,15,16,31,0,0,0,,
p37__gpt-5-nano__s4,gpt-5-nano,37,37,4,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,7074a3c288e27997c8ca33783d68aac2ca27e5304017768b74f0b427349653bc,77.288,1483,9241,False,,,none,,16,15,15,16,31,0,0,0,,
p37__gpt-5-nano__s5,gpt-5-nano,37,37,5,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,7074a3c288e27997c8ca33783d68aac2ca27e5304017768b74f0b427349653bc,86.958,1483,9183,False,,,none,,16,15,15,16,31,0,0,0,,
p37__gpt-5-nano__s6,gpt-5-nano,37,37,6,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,7074a3c288e27997c8ca33783d68aac2ca27e5304017768b74f0b427349653bc,68.606,1483,6690,False,,,none,,16,15,15,16,31,0,0,0,,
p37__gpt-5-nano__s7,gpt-5-nano,37,37,7,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,7074a3c288e27997c8ca33783d68aac2ca27e5304017768b74f0b427349653bc,51.707,1483,6208,False,,,none,,16,15,15,16,31,0,0,0,,
p37__gpt-5-nano__s8,gpt-5-nano,37,37,8,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,7074a3c288e27997c8ca33783d68aac2ca27e5304017768b74f0b427349653bc,47.442,1483,9107,False,,,none,,16,15,15,16,31,0,0,0,,
p37__gpt-5-nano__s9,gpt-5-nano,37,37,9,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,7074a3c288e27997c8ca33783d68aac2ca27e5304017768b74f0b427349653bc,42.443,1483,7374,False,,,none,,16,15,15,16,31,0,0,0,,
p38__gpt-5-nano__s0,gpt-5-nano,38,38,0,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,00d230ac67d88ddccbde01d7eaeb306a33e8f15ea9b642f343eb656dd0cf6efe,49.394,2587,7741,False,,,none,,32,31,31,32,63,0,0,0,,
p38__gpt-5-nano__s1,gpt-5-nano,38,38,1,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,00d230ac67d88ddccbde01d7eaeb306a33e8f15ea9b642f343eb656dd0cf6efe,56.038,2587,8731,False,,,none,,32,31,31,32,63,0,0,0,,
p38__gpt-5-nano__s2,gpt-5-nano,38,38,2,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,00d230ac67d88ddccbde01d7eaeb306a33e8f15ea9b642f343eb656dd0cf6efe,50.163,2587,8017,False,,,none,,32,31,31,32,63,0,0,0,,
p38__gpt-5-nano__s3,gpt-5-nano,38,38,3,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,00d230ac67d88ddccbde01d7eaeb306a33e8f15ea9b642f343eb656dd0cf6efe,46.566,2587,7460,False,,,none,,32,31,31,32,63,0,0,0,,
p38__gpt-5-nano__s4,gpt-5-nano,38,38,4,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,00d230ac67d88ddccbde01d7eaeb306a33e8f15ea9b642f343eb656dd0cf6efe,62.815,2587,10058,False,,,none,,32,31,31,32,63,0,0,0,,
p38__gpt-5-nano__s5,gpt-5-nano,38,38,5,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,00d230ac67d88ddccbde01d7eaeb306a33e8f15ea9b642f343eb656dd0cf6efe,92.408,2587,14761,False,,,none,,32,31,31,32,63,0,0,0,,
p38__gpt-5-nano__s6,gpt-5-nano,38,38,6,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,00d230ac67d88ddccbde01d7eaeb306a33e8f15ea9b642f343eb656dd0cf6efe,53.304,2587,7928,False,,,none,,32,31,31,32,63,0,0,0,,
p38__gpt-5-nano__s7,gpt-5-nano,38,38,7,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,00d230ac67d88ddccbde01d7eaeb306a33e8f15ea9b642f343eb656dd0cf6efe,60.012,2587,7982,False,,,none,,32,31,31,32,63,0,0,0,,
p38__gpt-5-nano__s8,gpt-5-nano,38,38,8,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,00d230ac67d88ddccbde01d7eaeb306a33e8f15ea9b642f343eb656dd0cf6efe,62.542,2587,9388,False,,,none,,32,31,31,32,63,0,0,0,,
p38__gpt-5-nano__s9,gpt-5-nano,38,38,9,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,00d230ac67d88ddccbde01d7eaeb306a33e8f15ea9b642f343eb656dd0cf6efe,55.341,2587,9048,False,,,none,,32,31,31,32,63,0,0,0,,
p39__gpt-5-nano__s0,gpt-5-nano,39,39,0,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,d7f2323e3280451a0ee3c343967405eabe5108e6262c32b8e897b31946c56d49,26.221,1400,4540,False,,,none,,17,16,16,17,33,0,0,0,,
p39__gpt-5-nano__s1,gpt-5-nano,39,39,1,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,d7f2323e3280451a0ee3c343967405eabe5108e6262c32b8e897b31946c56d49,27.441,1400,5181,False,,,none,,17,16,16,17,33,0,0,0,,
p39__gpt-5-nano__s2,gpt-5-nano,39,39,2,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,d7f2323e3280451a0ee3c343967405eabe5108e6262c32b8e897b31946c56d49,26.057,1400,4367,False,,,none,,17,16,16,17,33,0,0,0,,
p39__gpt-5-nano__s3,gpt-5-nano,39,39,3,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,d7f2323e3280451a0ee3c343967405eabe5108e6262c32b8e897b31946c56d49,29.07,1400,5098,False,,,none,,17,16,16,17,33,0,0,0,,
p39__gpt-5-nano__s4,gpt-5-nano,39,39,4,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,d7f2323e3280451a0ee3c343967405eabe5108e6262c32b8e897b31946c56d49,38.077,1400,5902,False,,,none,,17,16,16,17,33,0,0,0,,
p39__gpt-5-nano__s5,gpt-5-nano,39,39,5,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,d7f2323e3280451a0ee3c343967405eabe5108e6262c32b8e897b31946c56d49,33.118,1400,5700,False,,,none,,17,16,16,17,33,0,0,0,,
p39__gpt-5-nano__s6,gpt-5-nano,39,39,6,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,d7f2323e3280451a0ee3c343967405eabe5108e6262c32b8e897b31946c56d49,32.347,1400,5885,False,,,none,,17,16,16,17,33,0,0,0,,
p39__gpt-5-nano__s7,gpt-5-nano,39,39,7,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,d7f2323e3280451a0ee3c343967405eabe5108e6262c32b8e897b31946c56d49,35.166,1400,7292,False,,,none,,17,16,16,17,33,0,0,0,,
p39__gpt-5-nano__s8,gpt-5-nano,39,39,8,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,d7f2323e3280451a0ee3c343967405eabe5108e6262c32b8e897b31946c56d49,33.36,1400,6367,False,,,none,,17,16,16,17,33,0,0,0,,
p39__gpt-5-nano__s9,gpt-5-nano,39,39,9,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,d7f2323e3280451a0ee3c343967405eabe5108e6262c32b8e897b31946c56d49,34.937,1400,7154,False,,,none,,17,16,16,17,33,0,0,0,,
p40__gpt-5-nano__s0,gpt-5-nano,40,40,0,silent_bug,contract_failure,silent_bug,recovered_prose_slice,True,True,True,True,,,"R_t1B_skilled,R_t1B_labor",,,fbf640ca83aab7a2419bf405eef5e31aba5a9061b64b7e934b304cb71a94cf30,109.569,1994,15583,False,structural_constraint_error,"fviol:R_t1B_skilled,R_t1B_labor",formulation_only,constraint_misspecification,27,26,26,27,53,0,2,2,,
p40__gpt-5-nano__s1,gpt-5-nano,40,40,1,contract_failure,contract_failure,contract_failure,no_code_found,False,False,False,False,,,,,,fbf640ca83aab7a2419bf405eef5e31aba5a9061b64b7e934b304cb71a94cf30,108.735,1994,16000,True,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p40__gpt-5-nano__s2,gpt-5-nano,40,40,2,silent_bug,contract_failure,silent_bug,recovered_prose_slice,True,True,True,True,,,R_integer_workers_and_choices,,,fbf640ca83aab7a2419bf405eef5e31aba5a9061b64b7e934b304cb71a94cf30,100.412,1994,14690,False,domain_relaxation,fviol:R_integer_workers_and_choices,formulation_only,domain_or_bound_error,27,26,26,27,53,0,1,1,,
p40__gpt-5-nano__s3,gpt-5-nano,40,40,3,code_failure,code_failure,code_failure,recovered_prose_slice,False,False,False,False,,,,,,fbf640ca83aab7a2419bf405eef5e31aba5a9061b64b7e934b304cb71a94cf30,109.547,1994,16000,True,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p40__gpt-5-nano__s3\execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 995, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1133, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 1063, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p40__gpt-5-nano__s3\generated_model.py"", line 46
    m.addConstr(42 * skilled_t2_A ==
               ^
SyntaxError: '(' was never closed"
p40__gpt-5-nano__s4,gpt-5-nano,40,40,4,contract_failure,contract_failure,contract_failure,no_code_found,False,False,False,False,,,,,,fbf640ca83aab7a2419bf405eef5e31aba5a9061b64b7e934b304cb71a94cf30,98.869,1994,16000,True,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p40__gpt-5-nano__s5,gpt-5-nano,40,40,5,code_failure,code_failure,code_failure,recovered_prose_slice,False,False,False,False,,,,,,fbf640ca83aab7a2419bf405eef5e31aba5a9061b64b7e934b304cb71a94cf30,100.967,1994,16000,True,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p40__gpt-5-nano__s5\execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 995, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1133, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 1063, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p40__gpt-5-nano__s5\generated_model.py"", line 59
    model.addConstr(total_skilled <= data[""
                                          ^
SyntaxError: unterminated string literal (detected at line 59)"
p40__gpt-5-nano__s6,gpt-5-nano,40,40,6,contract_failure,contract_failure,contract_failure,no_code_found,False,False,False,False,,,,,,fbf640ca83aab7a2419bf405eef5e31aba5a9061b64b7e934b304cb71a94cf30,100.385,1994,16000,True,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p40__gpt-5-nano__s7,gpt-5-nano,40,40,7,code_failure,code_failure,code_failure,recovered_prose_slice_trimmed,False,False,False,True,,,,,,fbf640ca83aab7a2419bf405eef5e31aba5a9061b64b7e934b304cb71a94cf30,108.533,1994,16000,True,,,none,,,,,,,0,0,0,,
